PG.Pvalue,PG.ProteinLabel,PG.ProteinGroups,PG.Genes,[1] Hek293_control_invivo_1.raw.PG.Quantity,[2] Hek293_control_invivo_2.raw.PG.Quantity,[3] Hek293_control_invivo_3.raw.PG.Quantity,[4] Hek293_XO44_invivo_1.raw.PG.Quantity,[5] Hek293_XO44_invivo_2.raw.PG.Quantity,[6] Hek293_XO44_invivo_3.raw.PG.Quantity,[7] HeLa_control_invivo_1.raw.PG.Quantity,[8] HeLa_control_invivo_2.raw.PG.Quantity,[9] HeLa_control_invivo_3.raw.PG.Quantity,[10] HeLa_XO44_invivo_1.raw.PG.Quantity,[11] HeLa_XO44_invivo_2.raw.PG.Quantity,[12] HeLa_XO44_invivo_3.raw.PG.Quantity
9.115160133286698E-07,GUAA_HUMAN,P49915,GMPS,696.7512817382812,621.3660278320312,590.9193725585938,9659.7587890625,7789.03271484375,9193.3466796875,508.1252746582031,518.1961669921875,770.5202026367188,9443.3681640625,9263.3232421875,12758.2265625
6.4075221749396766E-06,DNLI3_HUMAN,P49916,LIG3,318.7690734863281,280.0726623535156,293.4069519042969,3755.397216796875,3270.0732421875,3879.486572265625,195.11407470703125,136.25926208496094,183.5292510986328,2438.038818359375,2313.718994140625,3504.4326171875
0.0033091747732002593,DNLI4_HUMAN,P49917,LIG4,38.35007858276367,38.92121505737305,26.57784080505371,637.70166015625,507.4122619628906,508.2467041015625,54.6024055480957,67.3156967163086,59.2439079284668,985.8455810546875,1069.637451171875,1497.99267578125
5.395364037951235E-05,MRE11_HUMAN,P49959,MRE11,156.3216094970703,137.92909240722656,147.83303833007812,2013.8837890625,1710.1522216796875,1810.237060546875,103.49055480957031,121.10192108154297,189.40969848632812,1833.5489501953125,1852.2899169921875,2530.18603515625
0.0001647695193226687,HNMT_HUMAN,P50135,HNMT,58.79277038574219,25.010238647460938,61.258365631103516,187.0351104736328,141.628662109375,136.5444793701172,61.03256607055664,31.34026336669922,40.846073150634766,912.080078125,819.3536987304688,1382.6217041015625
0.005572883103486455,GNAQ_HUMAN,P50148,GNAQ,36.2740592956543,40.78078842163086,78.5214614868164,532.06982421875,473.5833435058594,290.4278564453125,45.53754806518555,20.840496063232422,22.087787628173828,287.91455078125,236.26605224609375,381.4930725097656
1.8237925755794922E-06,IDH3A_HUMAN,P50213,IDH3A,346.2320251464844,310.2830505371094,294.3457946777344,6452.6142578125,5000.7490234375,5722.76953125,414.2998962402344,301.122314453125,355.91912841796875,4988.173828125,4781.3876953125,7181.53369140625
3.888368138743938E-05,ST1A1_HUMAN,P50225,SULT1A1,281.4452209472656,335.62518310546875,290.1722106933594,10192.0888671875,7894.54443359375,8312.1982421875,84.98527526855469,38.71190643310547,73.2367935180664,99.48652648925781,178.45254516601562,133.8672332763672
0.00028049499791817594,PPOX_HUMAN,P50336,PPOX,31.198972702026367,36.13808059692383,33.31438064575195,941.907470703125,693.4810180664062,940.2216796875,37.83757400512695,29.844799041748047,39.32166290283203,512.7343139648438,574.7398071289062,944.1820678710938
3.496373296498253E-07,GDIB_HUMAN,P50395,GDI2,1898.462158203125,1549.189453125,1711.284912109375,24297.638671875,20334.53515625,23685.521484375,1354.6651611328125,1404.1334228515625,1820.9969482421875,23422.142578125,21266.24609375,32177.123046875
5.352433974940929E-07,EMD_HUMAN,P50402,EMD,352.9366455078125,385.0118103027344,246.33236694335938,11381.9541015625,8820.4267578125,9889.1298828125,677.927734375,418.3338317871094,472.36297607421875,11560.103515625,11850.369140625,16399.46484375
3.415749971748437E-10,CPT1A_HUMAN,P50416,CPT1A,58.249000549316406,43.77151870727539,41.80977249145508,1513.01220703125,1194.277587890625,1166.969970703125,698.2372436523438,541.4581909179688,603.7818603515625,18928.583984375,19749.033203125,24229.779296875
0.0008615878347557902,GATM_HUMAN,P50440,GATM,40.204193115234375,52.06925582885742,46.40430450439453,105.52445983886719,118.46926879882812,328.97491455078125,75.167236328125,106.86911010742188,73.44824981689453,1352.65576171875,935.2587280273438,1493.2860107421875
0.0014358627121835701,S26A2_HUMAN,P50443,SLC26A2,26.82387924194336,12.114583969116211,43.42584228515625,427.4516906738281,274.5813293457031,433.28765869140625,39.14069366455078,23.138853073120117,46.40815734863281,345.84991455078125,321.7940673828125,530.3683471679688
0.0009048266440807398,SPB8_HUMAN,P50452,SERPINB8,129.40333557128906,70.88337707519531,83.1336669921875,472.2581481933594,382.1245422363281,380.70977783203125,128.24180603027344,81.67143249511719,122.19083404541016,909.998046875,1772.1612548828125,1159.23095703125
2.922659023225362E-05,SERPH_HUMAN,P50454,SERPINH1,229.85023498535156,159.62664794921875,180.4234619140625,3010.66015625,2692.875,3117.564208984375,1157.685791015625,1048.389892578125,1336.6121826171875,15848.6279296875,14692.16796875,22671.568359375
0.00019557607004340634,F10A1_HUMAN,P50502,ST13,842.073974609375,892.7734375,735.6472778320312,8455.7548828125,7170.89501953125,8264.7294921875,585.8391723632812,635.0817260742188,717.3225708007812,7202.5400390625,7260.76708984375,11410.501953125
0.0014539186417241595,PEX5_HUMAN,P50542,PEX5,36.279815673828125,58.217124938964844,62.649322509765625,637.9590454101562,461.27410888671875,485.96661376953125,91.98712921142578,21.380708694458008,41.82831954956055,466.3221130371094,521.7991943359375,696.2852783203125
6.285511255170019E-05,ERF_HUMAN,P50548,ERF,36.16059875488281,37.8903694152832,20.544485092163086,824.6527099609375,781.096435546875,896.7960815429688,112.4683837890625,80.50348663330078,75.76000213623047,3874.06494140625,4433.04443359375,5462.548828125
0.00011366160170907744,VASP_HUMAN,P50552,VASP,20.074867248535156,20.923961639404297,41.1736946105957,159.5482177734375,141.54296875,152.88302612304688,51.23653793334961,67.86817169189453,89.35983276367188,896.3923950195312,858.1322021484375,1373.62255859375
1.8256574353125712E-08,DYN2_HUMAN,P50570,DNM2,446.34893798828125,402.2804260253906,360.6501159667969,5731.619140625,4971.6240234375,5884.57470703125,226.98049926757812,214.52452087402344,263.7304382324219,4470.154296875,4248.57275390625,5687.35791015625
3.0470467520116903E-06,MAP2_HUMAN,P50579,METAP2,92.84980010986328,111.8119125366211,68.20953369140625,1252.4249267578125,1087.2823486328125,980.415283203125,104.27297973632812,133.72886657714844,130.53981018066406,1397.337646484375,1348.31884765625,2094.58544921875
0.0005948410227653395,AP4A_HUMAN,P50583,NUDT2,32.3350715637207,15.872517585754395,16.497121810913086,329.2209167480469,220.099609375,264.0003356933594,17.85323715209961,33.86604690551758,32.28059005737305,459.9263610839844,392.6020812988281,732.0968627929688
2.1117375399202507E-07,CDK7_HUMAN,P50613,CDK7,91.04289245605469,74.20150756835938,21.46039390563965,6949.34912109375,5721.3974609375,6298.2841796875,140.80056762695312,87.77213287353516,115.59832000732422,2823.851318359375,2705.7412109375,3771.157470703125
3.193522679795231E-05,TOB1_HUMAN,P50616,TOB1,51.57237243652344,90.38585662841797,57.86954116821289,260.3131103515625,296.6462097167969,501.3654479980469,43.170475006103516,30.579524993896484,25.964643478393555,438.4521789550781,264.83251953125,968.2010498046875
9.342934742844227E-06,BPL1_HUMAN,P50747,HLCS,182.07435607910156,180.28564453125,130.85044860839844,848.6898193359375,705.8681030273438,860.2179565429688,15.897345542907715,19.52342987060547,13.60815715789795,123.4466552734375,134.8195037841797,189.71302795410156
3.5845598344566466E-05,KNTC1_HUMAN,P50748,KNTC1,146.2984619140625,108.35995483398438,121.70386505126953,2030.359619140625,1732.069091796875,1998.2236328125,73.09852600097656,88.05238342285156,80.92101287841797,1126.74951171875,1110.39990234375,1479.2254638671875
2.2776635982587386E-06,CDK9_HUMAN,P50750,CDK9,155.6005401611328,130.43014526367188,192.2151336669922,11196.1279296875,9366.66796875,11212.0712890625,281.958984375,162.48915100097656,201.079833984375,4656.65869140625,4653.10205078125,6867.53564453125
3.5751186379024086E-06,LRBA_HUMAN,P50851,LRBA,181.89434814453125,106.77307891845703,158.5211639404297,3019.830322265625,2485.83154296875,3091.71044921875,84.82758331298828,104.83699035644531,97.64215087890625,1913.3143310546875,1766.25390625,2526.446044921875
0.0016652190269844653,BCAM_HUMAN,P50895,BCAM,31.99952507019043,9.326443672180176,51.849761962890625,253.3174285888672,181.9261932373047,180.3907928466797,46.753841400146484,50.283538818359375,43.20330810546875,465.7586975097656,495.4533386230469,870.8272094726562
0.00013068768623089605,PPT1_HUMAN,P50897,PPT1,51.28569793701172,32.01604080200195,23.487749099731445,680.4407348632812,540.9902954101562,560.9302978515625,42.70941925048828,50.334964752197266,28.388063430786133,643.6533813476562,726.1484985351562,1307.6512451171875
0.00021988879560242086,RL14_HUMAN,P50914,RPL14,3667.31396484375,2898.114013671875,4618.7568359375,16169.17578125,13770.8720703125,17305.87890625,3154.1337890625,2842.638671875,3493.553466796875,20158.708984375,19838.056640625,26905.599609375
1.6934371925702542E-07,TCPQ_HUMAN,P50990,CCT8,5816.380859375,5817.13818359375,5224.1298828125,67345.171875,54185.39453125,59600.734375,3136.5576171875,2946.30615234375,3503.854248046875,36226.08984375,35466,51072.58984375
3.4212359958518964E-06,TCPD_HUMAN,P50991,CCT4,3987.136474609375,3715.7109375,3663.751953125,39524.8828125,29979.556640625,34962.65234375,3501.477294921875,3080.5546875,4628.072265625,38733.8828125,38246.76171875,51061.62109375
1.6489941700027585E-07,ANX11_HUMAN,P50995,ANXA11,195.56124877929688,209.4622802734375,182.85218811035156,7965.2138671875,6107.13232421875,6690.11083984375,144.8004913330078,126.18656921386719,112.10954284667969,4156.4892578125,4497.52685546875,6272.96044921875
1.5572050350759692E-06,PAPOA_HUMAN,P51003,PAPOLA,293.7164611816406,225.0264892578125,212.05381774902344,19654.724609375,15573.2587890625,17500.9140625,321.9754333496094,254.18771362304688,348.9415588378906,9839.5556640625,9974.8212890625,13394.962890625
6.3738993285009516E-06,FXR1_HUMAN,P51114,FXR1,112.12256622314453,106.14845275878906,79.69097137451172,2068.487548828125,1645.1251220703125,1834.900390625,167.69369506835938,149.2952880859375,176.69406127929688,3434.494384765625,3300.225341796875,4531.46630859375
1.2469287043362343E-05,FXR2_HUMAN,P51116,FXR2,457.1199645996094,417.1772766113281,480.1258544921875,8944.5693359375,7815.31005859375,8137.13525390625,402.2707824707031,283.389892578125,558.0762939453125,7082.7822265625,6489.826171875,10036.765625
8.063754281140862E-05,RAB5C_HUMAN,P51148,RAB5C,135.27789306640625,151.6802978515625,131.6260528564453,2623.009521484375,1750.2279052734375,2007.3133544921875,143.95762634277344,108.13581085205078,153.42803955078125,2365.096435546875,1923.9012451171875,2925.824951171875
3.244833446443098E-06,RAB7A_HUMAN,P51149,RAB7A,915.2962036132812,860.3365478515625,777.0609130859375,12425.6884765625,9158.1259765625,11068.0888671875,1413.7191162109375,1161.747802734375,1340.77099609375,17684.087890625,17094.525390625,25877.763671875
2.4100879889257563E-06,RAB9A_HUMAN,P51151,RAB9A,76.88859558105469,83.94376373291016,54.615238189697266,1396.501953125,1019.6279296875,1189.50048828125,213.2963104248047,162.5493621826172,213.44654846191406,2448.0517578125,2216.674072265625,3285.09423828125
